,target,prime,RT,RT_std,acc,acc_std,path sim
2794,annoying,drop,557.6216216216217,186.76133780120904,1.0,0.0,0.0769230769230769
2795,annoying,irritating,534.4948453608248,184.43354289278903,1.0,0.0,0.0833333333333333
2796,annoying,boxer,507.72,72.04591506498492,1.0,0.0,0.0714285714285714
2797,annoying,pushy,546.8846153846154,146.78030185816712,0.9807692307692307,0.13867504905630726,0.0909090909090909
2798,britain,like,711.5777777777778,319.8392699245335,0.9333333333333333,0.25226248955475644,0.0526315789473684
2799,britain,exercise,832.0,,1.0,,0.0526315789473684
2800,britain,england,612.8666666666667,271.3330123733631,0.9733333333333334,0.16219218941214866,0.2
2801,britain,mule,711.8983050847457,332.65461507111576,0.9152542372881356,0.2808936228404367,0.05
2802,britain,britannica,747.9516129032259,429.4623946749923,0.8870967741935484,0.3190579735427824,0.0
2803,found,find,538.8688524590164,127.17933210101869,1.0,0.0,0.0555555555555555
2804,found,greed,500.175,120.42720697370333,1.0,0.0,0.0625
2805,found,lost,527.2527472527472,168.98517971878766,1.0,0.0,0.0769230769230769
2806,found,pedal,503.32,128.97372616473606,1.0,0.0,0.0588235294117647
2807,glue,sticker,519.4651162790698,117.5695030178622,1.0,0.0,0.0714285714285714
2808,glue,claw,626.5652173913044,364.13438619241856,1.0,0.0,0.0769230769230769
2809,glue,paste,566.0309278350516,252.07271824516266,1.0,0.0,0.125
2810,glue,moss,565.1224489795918,279.9806267593246,1.0,0.0,0.0714285714285714
2811,real,ideal,543.8857142857142,210.36659119620538,0.9857142857142858,0.11952286093343938,0.0909090909090909
2812,real,collect,550.5166666666667,161.54681240702354,1.0,0.0,0.0769230769230769
2813,real,fake,561.8,159.29198461829887,1.0,0.0,0.0625
2814,real,fad,559.8484848484849,179.73324185703163,0.9848484848484849,0.12309149097933272,0.0666666666666666
2815,deodorant,secret,695.7954545454545,398.7180958758435,0.9772727272727273,0.15075567228888181,0.0769230769230769
2816,deodorant,disgusting,735.0,,1.0,,0.0833333333333333
2817,deodorant,aspirin,637.0595238095239,221.05515591452965,0.9880952380952381,0.10910894511799617,0.0769230769230769
2818,deodorant,ban,634.015625,161.03253069631714,1.0,0.0,0.0588235294117647
2819,deodorant,belt,629.1,218.0403161967518,0.975,0.15811388300841897,0.0588235294117647
2820,prison,inmate,570.3823529411765,144.61254706993262,1.0,0.0,0.0714285714285714
2821,prison,valor,605.0,,1.0,,0.0555555555555555
2822,prison,jewish,545.8148148148148,153.0728121323836,0.9814814814814815,0.13608276348795434,0.0769230769230769
2823,prison,fund,598.6415094339623,346.78269045279325,0.9811320754716981,0.137360563948689,0.0555555555555555
2824,prison,jail,561.6263736263736,300.43027101333803,1.0,0.0,0.3333333333333333
2825,annoy,disappear,541.6,172.77907596381309,1.0,0.0,0.25
2826,annoy,secret,644.0,,1.0,,0.1111111111111111
2827,annoy,height,568.7457627118644,261.4257060164868,1.0,0.0,0.1
2828,annoy,frustrate,557.6140350877193,195.43191675162228,1.0,0.0,0.2
2829,annoy,salesman,564.9102564102565,213.18202611166885,0.9871794871794872,0.11322770341445956,0.0833333333333333
2830,normal,sober,560.7931034482758,165.1592276499225,1.0,0.0,0.1111111111111111
2831,normal,adventure,670.0,,1.0,,0.1
2832,normal,mist,567.9864864864865,244.26885554136064,1.0,0.0,0.0666666666666666
2833,normal,building,525.5652173913044,117.4797669906351,1.0,0.0,0.0833333333333333
2834,normal,standard,535.1153846153846,147.7454957803404,1.0,0.0,0.125
2835,court,vampire,547.64,133.46521360730384,1.0,0.0,0.0714285714285714
2836,court,sugar,504.0,,1.0,,0.0625
2837,court,case,548.6428571428571,139.65039837477647,0.9821428571428571,0.13363062095621223,0.1
2838,court,accuse,562.5076923076923,119.89189441390042,1.0,0.0,0.1
2839,court,remove,524.204081632653,136.94219881514437,1.0,0.0,0.0833333333333333
2840,people,society,498.70175438596493,135.3855559019025,1.0,0.0,0.25
2841,people,real,566.6136363636364,196.70840370659036,0.9545454545454546,0.21070705494148545,0.125
2842,people,bookbag,501.6666666666667,128.12810096309966,0.9848484848484849,0.12309149097933271,0.0
2843,people,surface,522.7647058823529,138.92509714349714,1.0,0.0,0.1111111111111111
2844,finish,god,527.4489795918367,88.39472580997358,0.9795918367346939,0.14285714285714288,0.0833333333333333
2845,finish,hairspray,811.0,,1.0,,0.0
2846,finish,touch,538.7113402061856,208.96191632502513,1.0,0.0,0.0909090909090909
2847,finish,accomplish,517.375,152.18893982236463,1.0,0.0,0.0833333333333333
2848,finish,adjourn,548.0208333333334,96.01118941512912,1.0,0.0,0.1
2849,horse,cattle,525.0285714285715,185.34511260361185,1.0,0.0,0.1111111111111111
2850,horse,eight,514.448275862069,157.99468927492615,1.0,0.0,0.0454545454545454
2851,horse,twice,555.6363636363636,190.88772768076154,1.0,0.0,0.0588235294117647
2852,horse,trot,529.2666666666667,134.01844885226944,0.9833333333333333,0.12909944487358058,0.0416666666666666
2853,promise,oath,501.64864864864865,145.28983149255538,1.0,0.0,0.125
2854,promise,evening,558.3275862068965,151.76313353161413,1.0,0.0,0.1
2855,promise,swear,530.125,91.42158963440775,1.0,0.0,0.1111111111111111
2856,promise,pop,553.1369863013699,146.62114019438872,1.0,0.0,0.0625
2857,grow,faithful,525.9032258064516,146.14092790555188,1.0,0.0,0.1111111111111111
2858,grow,develop,545.1515151515151,202.38023019988285,0.9696969696969697,0.17407765595569785,0.2
2859,grow,shrink,551.8409090909091,199.92860141443464,1.0,0.0,0.0666666666666666
2860,grow,breezeway,512.09375,156.22985901935118,1.0,0.0,0.0
2861,box,square,528.0204081632653,174.67439826191836,1.0,0.0,0.0588235294117647
2862,box,meet,238.0,,1.0,,0.0666666666666666
2863,box,artist,488.013698630137,143.84574040256967,1.0,0.0,0.1
2864,box,thief,551.1666666666666,351.23577177714475,1.0,0.0,0.0769230769230769
2865,box,carton,506.35714285714283,129.4066767663803,1.0,0.0,0.0769230769230769
2866,area,tent,555.3461538461538,168.32856346750748,0.9807692307692307,0.13867504905630726,0.1111111111111111
2867,area,spit,548.0,,1.0,,0.1428571428571428
2868,area,dust,576.179104477612,195.43788638733668,0.9701492537313433,0.17145979772029107,0.1
2869,area,region,530.5483870967741,144.45314373547157,1.0,0.0,0.25
2870,area,neighborhood,504.4761904761905,95.74779659603344,1.0,0.0,0.3333333333333333
2871,peach,reaction,569.3166666666667,182.55433290743014,0.9833333333333333,0.12909944487358058,0.0625
2872,peach,graft,690.0,,1.0,,0.0555555555555555
2873,peach,line,567.983606557377,223.33550932795248,1.0,0.0,0.0555555555555555
2874,peach,cobbler,557.3378378378378,264.0737898654297,1.0,0.0,0.0833333333333333
2875,peach,pear,571.6153846153846,177.32880779183762,0.9743589743589743,0.16012815380508716,0.0588235294117647
2876,offense,therapy,587.710843373494,250.9903083407552,0.9518072289156626,0.21547533715651832,0.125
2877,offense,acquire,557.02,199.53767891333817,0.88,0.3282607226593159,0.1
2878,offense,federal,577.5090909090909,197.93338504614354,0.9272727272727272,0.2620817977022989,0.0666666666666666
2879,offense,defense,550.843137254902,168.5049996349093,0.9607843137254902,0.19603921176392136,0.1428571428571428
2880,jail,develop,512.6,92.60291572083462,1.0,0.0,0.0714285714285714
2881,jail,frigid,559.5952380952381,120.69879048918295,1.0,0.0,0.0769230769230769
2882,jail,scare,521.7792207792207,240.58293369147225,1.0,0.0,0.0555555555555555
2883,jail,suspect,526.0243902439024,160.35312404266998,1.0,0.0,0.0833333333333333
2884,jail,prisoner,511.1012658227848,188.25865968686566,0.9873417721518988,0.11250879009260241,0.0769230769230769
2885,harvest,unnatural,516.5762711864406,133.94031138325172,0.9661016949152542,0.182520824972938,0.0714285714285714
2886,harvest,crops,509.2456140350877,128.6040824587721,1.0,0.0,1.0
2887,harvest,cleaning,573.0,216.256665688125,1.0,0.0,0.0714285714285714
2888,harvest,reap,579.7014925373135,286.2990074457214,1.0,0.0,0.0666666666666666
2889,grasp,hold,545.5483870967741,191.04976111002168,1.0,0.0,0.0769230769230769
2890,grasp,awareness,754.0,,1.0,,0.25
2891,grasp,reach,568.4146341463414,149.3673283569329,1.0,0.0,0.0625
2892,grasp,violence,536.5892857142857,175.2812572862374,0.9642857142857143,0.1872563351797078,0.0833333333333333
2893,grasp,spread,564.625,138.91666075875722,0.9107142857142857,0.28773635118317564,0.0833333333333333
2894,indoors,outdoors,525.2608695652174,153.4737668184673,1.0,0.0,0.1111111111111111
2895,indoors,reflection,472.0,,1.0,,0.0909090909090909
2896,indoors,sight,557.4305555555555,146.85336428731864,0.9861111111111112,0.11785113019775795,0.0909090909090909
2897,indoors,crease,521.3,129.58430397519098,1.0,0.0,0.125
2898,indoors,inside,568.6857142857143,219.24485305261356,1.0,0.0,0.125
2899,you,nine,544.948275862069,286.9392883040136,0.9827586206896551,0.13130643285972254,0.0
2900,you,governor,506.0,,1.0,,0.0
2901,you,bless,623.6190476190476,416.3710127716598,1.0,0.0,0.0
2902,you,wheat,558.52,145.36319608315648,1.0,0.0,0.0
2903,you,me,480.9183673469388,120.84818932837007,1.0,0.0,0.0
2904,print,ocean,553.8604651162791,144.35879832521042,0.9883720930232558,0.10783277320343843,0.1111111111111111
2905,print,journey,536.0,,1.0,,0.0833333333333333
2906,print,newspaper,504.7435897435897,107.09408503709496,1.0,0.0,0.0714285714285714
2907,print,authority,537.709090909091,168.0032707714317,1.0,0.0,0.1111111111111111
2908,print,write,528.4754098360655,137.9727758843965,0.9672131147540983,0.1795562228341584,0.1111111111111111
2909,backpack,means,530.2058823529412,141.90139780047483,0.9901960784313726,0.09901475429766746,0.0666666666666666
2910,backpack,scholarship,733.0,,1.0,,0.0588235294117647
2911,backpack,dice,560.9574468085107,154.18579383142426,0.9787234042553191,0.14586499149789456,0.125
2912,backpack,handbag,533.6666666666666,129.9943993395451,0.9743589743589743,0.16012815380508716,0.25
2913,backpack,knapsack,594.9411764705883,211.37515575532578,0.9803921568627451,0.14002800840280097,1.0
2914,later,immediate,586.0571428571428,281.274718428249,0.9714285714285714,0.16903085094570333,0.3333333333333333
2915,later,now,518.7272727272727,97.00000720928529,1.0,0.0,0.125
2916,later,disallow,574.75,295.2451942834544,0.93,0.25643239997624284,0.0833333333333333
2917,later,page,520.5128205128206,145.48718008178983,0.8974358974358975,0.3073547406047282,0.0909090909090909
2918,princess,prince,545.3913043478261,149.50666101541944,0.9855072463768116,0.12038585308576918,0.3333333333333333
2919,princess,scrub,510.0,,1.0,,0.0833333333333333
2920,princess,viking,522.1,146.5314724343992,1.0,0.0,0.125
2921,princess,start,548.9411764705883,166.79959125086785,0.9764705882352941,0.15247721049352903,0.0769230769230769
2922,princess,corporal,554.1272727272727,122.0233818737447,0.9818181818181818,0.13483997249264842,0.1
2923,crunchy,crisp,599.4918032786885,232.87948406495718,1.0,0.0,0.0
2924,crunchy,false,564.5205479452055,165.1748324241991,0.9863013698630136,0.11704114719613057,0.0
2925,crunchy,lawn,567.59375,211.75852665503487,0.984375,0.125,0.0
2926,crunchy,leaves,565.6170212765958,138.66295596211594,1.0,0.0,0.0
2927,erupt,volcano,535.578947368421,139.69512166694963,0.9868421052631579,0.11470786693528091,0.0909090909090909
2928,erupt,school,508.0,,1.0,,0.0909090909090909
2929,erupt,explode,538.2,149.10109032175163,0.9866666666666667,0.11547005383792519,0.1666666666666666
2930,erupt,capacity,586.734375,187.7009815694709,1.0,0.0,0.1
2931,erupt,mediocre,584.72,112.66303741689197,1.0,0.0,0.25
2932,trip,journey,522.4444444444445,196.0066244426367,1.0,0.0,0.5
2933,trip,recognition,569.0,,1.0,,0.0666666666666666
2934,trip,stumble,482.1967213114754,98.37120508091297,1.0,0.0,0.125
2935,trip,ghoul,560.6625,281.6851165842159,0.9875,0.11180339887498947,0.05
2936,trip,conscience,514.0461538461539,147.84698918658594,1.0,0.0,0.0833333333333333
2937,talking,ambition,537.0227272727273,156.53849940842085,0.9772727272727273,0.15075567228888181,0.0909090909090909
2938,talking,saying,519.2692307692307,117.63254774760581,1.0,0.0,0.25
2939,talking,refrain,517.8490566037735,143.0382407484117,0.9811320754716981,0.137360563948689,0.1666666666666666
2940,talking,jazz,500.48936170212767,109.03069950246488,0.9787234042553191,0.14507865158346242,0.5
2941,sun,illegal,497.2857142857143,231.98431736284275,1.0,0.0,0.1
2942,sun,seed,643.0,,1.0,,0.1111111111111111
2943,sun,rays,539.3033707865169,194.93620194673375,0.9887640449438202,0.10599978800063599,0.0588235294117647
2944,sun,insight,509.1794871794872,124.92774159802428,1.0,0.0,0.0769230769230769
2945,sun,florida,556.2452830188679,317.5020839217121,0.9811320754716981,0.137360563948689,0.0769230769230769
2946,gin,specific,621.7272727272727,286.85367727786263,0.8636363636363636,0.34580401903450975,0.0666666666666666
2947,gin,crescent,550.0,,1.0,,0.0666666666666666
2948,gin,tonic,581.2105263157895,189.4862046545499,0.868421052631579,0.34027852368936023,0.1666666666666666
2949,gin,brandy,554.6666666666666,116.91933151237572,0.9761904761904762,0.15430334996209188,0.3333333333333333
2950,gin,resort,603.1960784313726,219.157479416774,0.8627450980392157,0.34754037711536506,0.0666666666666666
2951,smooth,relax,545.8163265306123,380.1249067449951,1.0,0.0,0.0833333333333333
2952,smooth,flow,564.6463414634146,339.8558289813825,1.0,0.0,0.1111111111111111
2953,smooth,assistant,493.61538461538464,201.08961283135426,1.0,0.0,0.0769230769230769
2954,smooth,rough,531.6888888888889,165.20288108623262,0.9777777777777777,0.14907119849998599,0.0625
2955,cliff,deception,545.7066666666667,127.1936992036835,0.9866666666666667,0.11547005383792518,0.0909090909090909
2956,cliff,ledge,559.7411764705882,241.06322787171993,1.0,0.0,0.2
2957,cliff,bluff,593.3658536585366,172.4350248785845,1.0,0.0,0.1666666666666666
2958,cliff,hairspray,568.4347826086956,118.56149874857033,0.9782608695652174,0.1474419561548971,0.0
2959,crash,plane,528.7125,163.23154275639533,1.0,0.0,0.0526315789473684
2960,crash,must,527.780487804878,118.08313008112589,1.0,0.0,0.0833333333333333
2961,crash,impact,524.5116279069767,136.0273107687048,1.0,0.0,0.1666666666666666
2962,crash,heel,544.8648648648649,121.6100695214381,1.0,0.0,0.0555555555555555
2963,front,rear,531.325,116.71538634754378,1.0,0.0,0.0666666666666666
2964,front,sausage,552.9642857142857,185.29669068243925,1.0,0.0,0.0714285714285714
2965,front,side,569.2857142857143,243.83942803957416,1.0,0.0,0.1428571428571428
2966,front,weekend,563.8181818181819,142.7828523231959,1.0,0.0,0.0666666666666666
2967,concrete,cement,564.8225806451613,203.4365832788732,0.9838709677419355,0.1270001270001905,0.5
2968,concrete,many,553.2666666666667,168.13893064962673,0.9777777777777777,0.14907119849998599,0.1111111111111111
2969,concrete,twister,557.7954545454545,210.36477126789936,1.0,0.0,0.0666666666666666
2970,concrete,slab,563.82,239.9913850494621,0.98,0.14142135623730948,0.2
2971,grand,stair,537.811320754717,159.99087192757324,1.0,0.0,0.0625
2972,grand,avenue,494.0,,1.0,,0.0625
2973,grand,canyon,558.5645161290323,192.8341358944403,1.0,0.0,0.0666666666666666
2974,grand,big,585.1489361702128,192.4391466461207,1.0,0.0,0.1
2975,grand,have,515.5714285714286,109.10031942780059,1.0,0.0,0.0833333333333333
2976,four,camping,631.1428571428571,316.3073759931318,0.9142857142857143,0.28196295074009653,0.0714285714285714
2977,four,surgery,449.0,,1.0,,0.0588235294117647
2978,four,slender,642.6923076923077,274.82124435013,0.9538461538461539,0.21145103088313016,0.1
2979,four,three,533.4705882352941,153.91007944534596,1.0,0.0,0.3333333333333333
2980,four,fantastic,623.3478260869565,241.52293485969633,1.0,0.0,0.1
2981,bear,primate,559.6463414634146,206.27336362702147,0.9390243902439024,0.24075811208259257,0.0714285714285714
2982,bear,animal,511.0,82.39660187167915,1.0,0.0,0.1428571428571428
2983,bear,nerve,579.3541666666666,232.17734322210202,0.9583333333333334,0.20194093652345885,0.05
2984,bear,cub,566.1016949152543,160.39312640221755,0.9661016949152542,0.182520824972938,0.0833333333333333
2985,spider,look,515.1910112359551,141.50167654038063,1.0,0.0,0.0588235294117647
2986,spider,cobweb,538.0,157.49218861163942,1.0,0.0,0.0909090909090909
2987,spider,bug,524.2173913043479,124.98492492217015,1.0,0.0,0.2
2988,spider,cocoon,575.3636363636364,118.5300115429153,1.0,0.0,0.1
2989,object,pyramid,519.2111111111111,159.03144303928096,1.0,0.0,0.1111111111111111
2990,object,material,558.0943396226415,163.31273257523472,1.0,0.0,0.2
2991,object,lit,509.60655737704917,99.82973483028069,1.0,0.0,0.0833333333333333
2992,object,thing,496.85714285714283,148.84622469606603,0.9761904761904762,0.15430334996209188,0.125
2993,fruit,snow,638.8604651162791,396.9868404557217,1.0,0.0,0.0625
2994,fruit,cream,596.0,,1.0,,0.0625
2995,fruit,banana,580.7142857142857,295.97018763191966,1.0,0.0,0.0833333333333333
2996,fruit,lemon,521.8867924528302,123.69047292106562,1.0,0.0,0.25
2997,fruit,ever,587.1129032258065,187.9534390231087,1.0,0.0,0.0909090909090909
2998,eat,thermometer,532.9714285714285,154.31413448171344,0.9714285714285714,0.16903085094570333,0.0769230769230769
2999,eat,overwhelm,594.0,,1.0,,0.1666666666666666
3000,eat,banquet,547.8395061728395,202.4421804361756,1.0,0.0,0.0833333333333333
3001,eat,feed,602.5744680851063,347.3137752298127,1.0,0.0,0.1111111111111111
3002,eat,mystery,525.6428571428571,111.0819042013315,1.0,0.0,0.0769230769230769
3003,climb,astronaut,537.925925925926,115.01006549089877,1.0,0.0,0.1111111111111111
3004,climb,chisel,563.0882352941177,153.85608077313415,0.9705882352941176,0.17021393345759914,0.0769230769230769
3005,climb,stairs,529.9310344827586,144.7674314043124,1.0,0.0,0.1111111111111111
3006,climb,ascent,606.655737704918,193.13388147827246,1.0,0.0,1.0
3007,floor,web,543.2037037037037,136.17682450840735,1.0,0.0,0.1428571428571428
3008,floor,ass,835.0,,1.0,,0.0909090909090909
3009,floor,bottom,573.5301204819277,264.59482773134556,1.0,0.0,0.0769230769230769
3010,floor,mop,547.8510638297872,128.92700643377282,1.0,0.0,0.125
3011,floor,cylinder,556.1111111111111,142.18731555382328,1.0,0.0,0.0769230769230769
3012,cheese,pull,490.98387096774195,137.617370702961,1.0,0.0,0.0833333333333333
3013,cheese,art,512.675,181.7788720763041,0.975,0.15811388300841897,0.1
3014,cheese,melt,503.7096774193548,148.80331201354073,1.0,0.0,0.1111111111111111
3015,cheese,swiss,507.2916666666667,159.86895675312743,1.0,0.0,0.0909090909090909
3016,lady,sour,531.4,146.66607915775958,1.0,0.0,0.0833333333333333
3017,lady,hold,551.0,,1.0,,0.0666666666666666
3018,lady,gentleman,562.7868852459017,151.53284734715643,0.9836065573770492,0.128036879932896,0.2
3019,lady,fat,536.6491228070175,236.21475483339836,1.0,0.0,0.0833333333333333
3020,lady,novice,538.6129032258065,231.88375796468918,0.9838709677419355,0.12700012700019053,0.1666666666666666
3021,lady,gentlemen,489.8,58.03600415068027,1.0,0.0,0.2
3022,blonde,brunette,525.7435897435897,120.43271061789912,1.0,0.0,0.3333333333333333
3023,blonde,peroxide,552.5970149253732,149.09058256354132,1.0,0.0,0.1428571428571428
3024,blonde,ceramics,530.7142857142857,167.54726514783758,0.9880952380952381,0.10910894511799617,0.0769230769230769
3025,blonde,chime,568.2156862745098,153.86452661032564,1.0,0.0,0.0909090909090909
3026,words,forward,536.4754098360655,243.5358704966873,1.0,0.0,0.0769230769230769
3027,words,sleep,684.0,,1.0,,0.1
3028,words,colonel,537.4303797468355,188.23741716004477,0.9873417721518988,0.11250879009260241,0.0625
3029,words,thesaurus,535.9090909090909,149.0070730616844,0.9772727272727273,0.15075567228888181,0.0555555555555555
3030,words,grammar,565.32,372.5086735053758,0.98,0.14142135623730948,0.0714285714285714
3031,highway,maze,544.2786885245902,178.57389984238466,1.0,0.0,0.1428571428571428
3032,highway,confusion,506.38235294117646,101.61237869880223,1.0,0.0,0.0769230769230769
3033,highway,freeway,534.3958333333334,192.7113086793502,1.0,0.0,0.5
3034,highway,lane,545.5441176470588,137.8986685965545,0.9852941176470589,0.12126781251816651,0.25
3035,winter,rinse,534.7358490566038,132.44551142950422,0.9433962264150944,0.23329531793437605,0.0714285714285714
3036,winter,nine,343.0,,1.0,,0.1
3037,winter,summer,511.73015873015873,130.49548334158945,1.0,0.0,0.3333333333333333
3038,winter,fireplace,561.3913043478261,219.4898642568922,1.0,0.0,0.0625
3039,winter,capability,509.52702702702703,119.86433232468738,0.9864864864864865,0.11624763874381931,0.1
3040,lock,vault,522.6470588235294,107.02597881110034,1.0,0.0,0.0833333333333333
3041,lock,bank,529.875,155.09714187476672,0.9875,0.11180339887498947,0.0909090909090909
3042,lock,key,531.025641025641,151.20002213510824,1.0,0.0,0.2
3043,lock,rationalize,522.8846153846154,169.2922584712028,0.9807692307692307,0.1386750490563073,0.0588235294117647
3044,stage,phase,554.1666666666666,135.43803377525754,1.0,0.0,1.0
3045,stage,platform,553.6153846153846,156.69386405653233,1.0,0.0,0.0769230769230769
3046,stage,bulletin,548.047619047619,156.14193590277225,1.0,0.0,0.0909090909090909
3047,stage,braces,512.4,127.18538614549861,1.0,0.0,0.0714285714285714
3048,nun,convent,554.5402298850574,234.77390432804688,0.9425287356321839,0.23409011577637515,0.0714285714285714
3049,nun,evaluate,569.3283582089553,162.67465095218492,0.9701492537313433,0.17145979772029107,0.0833333333333333
3050,nun,habit,568.078125,170.02299608120242,0.921875,0.27048970875004197,0.0769230769230769
3051,nun,slope,546.28,104.40446989153928,0.96,0.2,0.1111111111111111
3052,anxiety,frustration,587.7191011235955,191.45596388797543,1.0,0.0,0.0909090909090909
3053,anxiety,allow,783.0,,1.0,,0.1111111111111111
3054,anxiety,cement,623.3684210526316,229.18860227667048,0.9473684210526315,0.2252817784447915,0.0714285714285714
3055,anxiety,stress,539.16,144.90621315956366,1.0,0.0,0.0909090909090909
3056,anxiety,washcloth,594.2888888888889,159.89110246184634,1.0,0.0,0.0588235294117647
3057,smoke,fumes,524.0980392156863,141.63251814494592,1.0,0.0,0.0833333333333333
3058,smoke,fence,550.2558139534884,115.179795893463,1.0,0.0,0.0666666666666666
3059,smoke,lane,522.0897435897435,162.4570421458871,1.0,0.0,0.0769230769230769
3060,smoke,cigar,523.1492537313433,191.68299696423836,0.9850746268656716,0.12216944435630521,0.0666666666666666
3061,graph,chart,578.9565217391304,271.8606603943953,1.0,0.0,0.3333333333333333
3062,graph,philosophy,634.0,,1.0,,0.1111111111111111
3063,graph,scoop,562.7846153846153,260.69141793433744,0.9692307692307692,0.1740358053345964,0.125
3064,graph,legal,554.375,194.34280790429827,1.0,0.0,0.1428571428571428
3065,graph,diagram,547.3404255319149,134.43929882805924,1.0,0.0,0.0769230769230769
3066,russia,communist,546.2666666666667,189.47732449339458,1.0,0.0,0.0769230769230769
3067,russia,background,595.672131147541,281.62976412963855,0.9836065573770492,0.128036879932896,0.0769230769230769
3068,russia,enemy,534.8227848101266,126.13197804067413,0.9873417721518988,0.1125087900926024,0.0625
3069,russia,bully,587.6808510638298,283.7620793355327,0.9787234042553191,0.14586499149789456,0.0714285714285714
3070,nervous,rye,577.9333333333333,151.70596560452066,1.0,0.0,0.0714285714285714
3071,nervous,chart,696.0,,1.0,,0.1428571428571428
3072,nervous,anxiety,528.6875,109.60388635792941,1.0,0.0,0.1111111111111111
3073,nervous,interview,550.5322580645161,149.32489803065914,1.0,0.0,0.0833333333333333
3074,nervous,mastery,556.25,110.97160790577935,0.9852941176470589,0.12126781251816653,0.125
3075,die,grave,498.6279069767442,111.77825175310035,1.0,0.0,0.0714285714285714
3076,die,suffocate,493.2093023255814,112.4486249126229,1.0,0.0,0.0909090909090909
3077,die,journey,541.0169491525423,173.17217777705832,1.0,0.0,0.0588235294117647
3078,die,veal,498.35714285714283,122.48523897284018,1.0,0.0,0.0833333333333333
3079,fad,fashion,591.5957446808511,338.69222013724885,1.0,0.0,0.0769230769230769
3080,fad,friends,613.060975609756,340.41442961542407,0.9634146341463414,0.18889685938866624,0.0666666666666666
3081,fad,clever,561.811320754717,170.48596339737108,0.9433962264150944,0.23329531793437605,0.0769230769230769
3082,fad,trend,560.7241379310345,174.34476764052818,1.0,0.0,0.0555555555555555
3083,tear,rip,539.5,171.78296420906477,0.9259259259259259,0.2643505285727147,0.0769230769230769
3084,tear,halt,973.0,,1.0,,0.1
3085,tear,fold,582.2545454545455,284.1362621845644,0.9454545454545454,0.22918388365077622,0.1
3086,tear,quack,581.6623376623377,263.48712194584675,0.961038961038961,0.1947710154567775,0.0666666666666666
3087,tear,abdomen,534.6964285714286,115.11763464037473,0.9107142857142857,0.28773635118317564,0.0833333333333333
3088,glasses,haunt,535.1063829787234,154.1975348083768,0.9787234042553191,0.14586499149789456,0.0833333333333333
3089,glasses,budget,11.0,,1.0,,0.0555555555555555
3090,glasses,lens,542.1428571428571,138.64294558125562,0.9841269841269841,0.1259881576697424,0.1666666666666666
3091,glasses,delicious,541.1025641025641,157.0466544745595,0.9871794871794872,0.11322770341445956,0.0625
3092,glasses,shade,540.9824561403509,129.87088247674387,1.0,0.0,0.0588235294117647
3093,hint,baseball,540.1454545454545,120.31154283803089,0.9818181818181818,0.13483997249264842,0.0625
3094,hint,subtle,513.241935483871,97.03484003077992,0.9838709677419355,0.12700012700019053,0.1111111111111111
3095,hint,cue,512.2075471698113,217.33688476741904,1.0,0.0,0.0833333333333333
3096,hint,spaghetti,580.9861111111111,234.59731714755935,0.9861111111111112,0.11785113019775792,0.0666666666666666
3097,dad,not,532.3095238095239,93.27757895846717,1.0,0.0,0.0714285714285714
3098,dad,mummy,523.1168831168832,161.98391522048482,0.961038961038961,0.1947710154567775,0.2
3099,dad,son,505.03125,158.32505930762161,1.0,0.0,0.0909090909090909
3100,dad,synopsis,521.8805970149253,132.98821118726912,1.0,0.0,0.0588235294117647
3101,magazine,shovel,510.39344262295083,134.84945664067078,1.0,0.0,0.1111111111111111
3102,magazine,tan,714.0,,1.0,,0.0588235294117647
3103,magazine,issue,542.8153846153846,142.75863506147496,1.0,0.0,0.0666666666666666
3104,magazine,newsstand,564.1025641025641,214.7914476122501,0.9871794871794872,0.11322770341445956,0.0714285714285714
3105,magazine,oodles,535.7179487179487,64.72896883318802,1.0,0.0,0.0666666666666666
3106,teeth,vampire,523.2278481012659,191.6141923285439,1.0,0.0,0.0769230769230769
3107,teeth,squeal,527.3333333333334,170.0769879148317,1.0,0.0,0.0833333333333333
3108,teeth,gums,551.3095238095239,405.31357857867965,1.0,0.0,0.0714285714285714
3109,teeth,invent,502.15384615384613,134.361712223157,1.0,0.0,0.1
3110,australia,abduct,575.5526315789474,161.67567491632474,1.0,0.0,0.0769230769230769
3111,australia,under,587.6511627906976,129.30250314686216,1.0,0.0,0.0909090909090909
3112,australia,starch,564.1935483870968,178.52068243219045,1.0,0.0,0.0666666666666666
3113,australia,kangaroo,573.9516129032259,162.55394337127788,0.9838709677419355,0.12700012700019053,0.0588235294117647
3114,argue,criticize,532.4406779661017,157.49507613391916,1.0,0.0,0.1666666666666666
3115,argue,implode,571.0,,1.0,,0.125
3116,argue,treasure,507.9710144927536,138.92147284733673,1.0,0.0,0.0769230769230769
3117,argue,pale,529.78,196.5360526722769,1.0,0.0,0.0714285714285714
3118,argue,debate,529.15625,123.73091884318073,1.0,0.0,0.0833333333333333
3119,sorry,jewelry,477.0,131.45268929850587,0.984375,0.125,0.1
3120,sorry,explanation,487.31481481481484,133.39200622057518,1.0,0.0,0.125
3121,sorry,regret,521.3978494623656,167.00834005371956,1.0,0.0,0.1111111111111111
3122,sorry,empathy,483.72727272727275,93.32311902982318,1.0,0.0,0.1111111111111111
3123,again,overwhelm,555.5094339622641,158.0993629434824,0.9622641509433962,0.1923802475610973,0.2
3124,again,rye,474.0,,1.0,,0.0714285714285714
